Sentence,Word,TruthNER
89,Bhadra,LOCATION
89,Kacheri,LOCATION
89,while,O
89,their,O
89,mobile,O
89,phones,O
89,were,O
89,also,O
89,seized,O
89,.,O
90,While,O
90,a,O
90,group,O
90,of,O
90,around,O
90,50,O
90,health,O
90,workers,O
90,were,O
90,detained,O
90,by,O
90,the,O
90,cops,O
90,on,O
90,Tuesday,O
90,morning,O
90,when,O
90,they,O
90,sat,O
90,outside,O
90,collectorate,O
90,office,O
90,to,O
90,continue,O
90,their,O
90,protest,O
90,after,O
90,they,O
90,were,O
90,not,O
90,allowed,O
90,to,O
90,enter,O
90,the,O
90,collectorate,O
90,.,O
91,A,O
91,group,O
91,of,O
91,another,O
91,50,O
91,health,O
91,workers,O
91,",",O
91,who,O
91,were,O
91,protesting,O
91,at,O
91,Kothi,LOCATION
91,crossroads,O
91,by,O
91,raising,O
91,slogans,O
91,against,O
91,all,O
91,BJP,ORGANIZATION
91,MLAs,O
91,",",O
91,MP,O
91,",",O
91,Gujarat,LOCATION
91,chief,O
91,minister,O
91,Vijay,PERSON
91,Rupani,PERSON
91,and,O
91,Prime,O
91,Minister,O
91,Narendra,PERSON
91,Modi,PERSON
91,",",O
91,were,O
91,detained,O
91,on,O
91,Tuesday,O
91,afternoon,O
91,.,O
92,Vadodara,LOCATION
92,district,O
92,collector,O
92,P,PERSON
92,Bharathi,PERSON
92,",",O
92,however,O
92,",",O
92,said,O
92,that,O
92,she,O
92,had,O
92,only,O
92,asked,O
92,the,O
92,agitators,O
92,not,O
92,to,O
92,stage,O
92,protests,O
92,at,O
92,the,O
92,collectorate,O
92,as,O
92,it,O
92,was,O
92,obstructing,O
92,work,O
92,in,O
92,the,O
92,premises,O
92,.,O
93,Last,O
93,week,O
93,",",O
93,we,O
93,also,O
93,had,O
93,a,O
93,meeting,O
93,with,O
93,the,O
93,chief,O
93,district,O
93,health,O
93,officer,O
93,and,O
93,the,O
93,officials,O
93,of,O
93,Vadodara,ORGANIZATION
93,Municipal,ORGANIZATION
93,Corporation,ORGANIZATION
93,.,O
94,Since,O
94,",",O
94,it,O
94,was,O
94,a,O
94,policy,O
94,level,O
94,decision,O
94,",",O
94,we,O
94,had,O
94,sent,O
94,our,O
94,report,O
94,to,O
94,the,O
94,state,O
94,government,O
94,",",O
94,she,O
94,said,O
94,.,O
95,Vadodara,LOCATION
95,:,O
95,Government,O
95,employees,O
95,on,O
95,contract,O
95,bring,O
95,out,O
95,rally,O
95,VADODARA,LOCATION
95,:,O
95,Employees,O
95,taken,O
95,on,O
95,contract,O
95,for,O
95,11,O
95,months,O
95,in,O
95,various,O
95,government,O
95,departments,O
95,held,O
95,a,O
95,rally,O
95,in,O
95,the,O
95,city,O
95,on,O
95,Monday,O
95,.,O
96,They,O
96,have,O
96,been,O
96,demanding,O
96,an,O
96,end,O
96,to,O
96,contractual,O
96,employments,O
96,and,O
96,rights,O
96,as,O
96,well,O
96,as,O
96,emoluments,O
96,equal,O
96,to,O
96,regular,O
96,staffers,O
96,.,O
97,The,O
97,employees,O
97,taken,O
97,on,O
97,contract,O
97,and,O
97,daily,O
97,wages,O
97,have,O
97,earlier,O
97,submitted,O
97,memorandums,O
97,to,O
97,the,O
97,state,O
97,government,O
97,stating,O
97,that,O
97,they,O
97,were,O
97,being,O
97,exploited,O
97,.,O
98,They,O
98,have,O
98,started,O
98,an,O
98,agitation,O
98,under,O
98,the,O
98,banner,O
98,Fight,O
98,for,O
98,Right,O
98,.,O
99,It,O
99,was,O
99,for,O
99,the,O
99,first,O
99,time,O
99,that,O
99,the,O
99,group,O
99,brought,O
99,out,O
99,a,O
99,rally,O
99,in,O
99,the,O
99,city,O
99,.,O
100,The,O
100,group,O
100,has,O
100,threatened,O
100,to,O
100,intensify,O
100,the,O
100,agitation,O
100,if,O
100,their,O
100,demands,O
100,are,O
100,not,O
100,met,O
100,at,O
100,the,O
100,earliest,O
100,.,O
101,The,O
101,group,O
101,has,O
101,also,O
101,opposed,O
101,the,O
101,outsourcing,O
101,of,O
101,various,O
101,tasks,O
101,to,O
101,agencies,O
101,by,O
101,the,O
101,government,O
101,.,O
102,DMK,ORGANIZATION
102,",",O
102,allies,O
102,close,O
102,ranks,O
102,against,O
102,AIADMK,ORGANIZATION
102,CHENNAI,LOCATION
102,:,O
102,In,O
102,a,O
102,homecoming,O
102,of,O
102,sorts,O
102,",",O
102,erstwhile,O
102,allies,O
102,",",O
102,including,O
102,DMK,ORGANIZATION
102,",",O
102,MDMK,ORGANIZATION
102,",",O
102,CPI,ORGANIZATION
102,",",O
102,VCK,ORGANIZATION
102,and,O
102,IUML,ORGANIZATION
102,",",O
102,came,O
102,together,O
102,on,O
102,the,O
102,same,O
102,dais,O
102,in,O
102,RK,LOCATION
102,Nagar,LOCATION
102,on,O
102,Monday,O
102,.,O
103,The,O
103,venue,O
103,was,O
103,a,O
103,narrow,O
103,street,O
103,with,O
103,cadres,O
103,and,O
103,supporters,O
103,vying,O
103,for,O
103,vantage,O
103,position,O
103,to,O
103,grab,O
103,the,O
103,moment,O
103,.,O
104,With,O
104,all,O
104,the,O
104,party,O
104,leaders,O
104,campaigning,O
104,for,O
104,DMK,ORGANIZATION
104,candidate,O
104,Marudhu,PERSON
104,Ganesh,PERSON
104,",",O
104,the,O
104,common,O
104,chord,O
104,that,O
104,they,O
104,struck,O
104,was,O
104,the,O
104,plight,O
104,of,O
104,missing,O
104,fishermen,O
104,lost,O
104,in,O
104,the,O
104,sea,O
104,off,O
104,Kanyakumari,LOCATION
104,in,O
104,the,O
104,wake,O
104,of,O
104,Cyclone,O
104,Ockhi,O
104,.,O
105,They,O
105,urged,O
105,their,O
105,brethren,O
105,in,O
105,RK,LOCATION
105,Nagar,LOCATION
105,to,O
105,defeat,O
105,ineffective,O
105,AIADMK,ORGANIZATION
105,and,O
105,pave,O
105,the,O
105,way,O
105,for,O
105,DMK,ORGANIZATION
105,working,O
105,president,O
105,M,PERSON
105,K,PERSON
105,Stalin,PERSON
105,to,O
105,take,O
105,charge,O
105,as,O
105,CM,O
105,.,O
106,Stalin,PERSON
106,",",O
106,who,O
106,spoke,O
106,at,O
106,the,O
106,end,O
106,of,O
106,the,O
106,meeting,O
106,",",O
106,said,O
106,he,O
106,had,O
106,proof,O
106,to,O
106,show,O
106,that,O
106,an,O
106,AIADMK,ORGANIZATION
106,MP,O
106,was,O
106,distributing,O
106,tokens,O
106,for,O
106,the,O
106,government,O
106,subsidised,O
106,scooter,O
106,scheme,O
106,which,O
106,is,O
106,to,O
106,be,O
106,launched,O
106,shortly,O
106,.,O
107,If,O
107,the,O
107,election,O
107,commission,O
107,refuses,O
107,to,O
107,take,O
107,action,O
107,",",O
107,DMK,ORGANIZATION
107,will,O
107,go,O
107,to,O
107,the,O
107,streets,O
107,to,O
107,protest,O
107,",",O
107,Stalin,PERSON
107,said,O
107,.,O
108,He,O
108,said,O
108,the,O
108,AIADMK,ORGANIZATION
108,two,O
108,leaves,O
108,symbol,O
108,was,O
108,no,O
108,threat,O
108,to,O
108,DMK,ORGANIZATION
108,.,O
109,In,O
109,several,O
109,elections,O
109,",",O
109,we,O
109,have,O
109,defeated,O
109,the,O
109,AIADMK,ORGANIZATION
109,.,O
110,In,O
110,the,O
110,2016,O
110,assembly,O
110,elections,O
110,",",O
110,the,O
110,AIADMK,ORGANIZATION
110,lost,O
110,its,O
110,deposit,O
110,in,O
110,some,O
110,seats,O
110,in,O
110,Kanyakumari,LOCATION
110,district,O
110,.,O
111,Thus,O
111,we,O
111,are,O
111,not,O
111,afraid,O
111,of,O
111,the,O
111,symbol,O
111,",",O
111,said,O
111,Stalin,PERSON
111,.,O
112,MDMK,ORGANIZATION
112,leader,O
112,Vaiko,PERSON
112,",",O
112,who,O
112,recently,O
112,extended,O
112,an,O
112,olive,O
112,branch,O
112,to,O
112,Stalin,PERSON
112,",",O
112,exhorted,O
112,DMK,ORGANIZATION
112,cadres,O
112,to,O
112,campaign,O
112,in,O
112,all,O
112,streets,O
112,and,O
112,bring,O
112,home,O
112,victory,O
112,for,O
112,their,O
112,party,O
112,.,O
113,It,O
113,is,O
113,for,O
113,the,O
113,DMK,ORGANIZATION
113,cadres,O
113,",",O
113,who,O
113,are,O
113,second,O
113,to,O
113,none,O
113,to,O
113,make,O
113,Ganesh,PERSON
113,the,O
113,victor,O
113,.,O
114,The,O
114,victory,O
114,in,O
114,RK,LOCATION
114,Nagar,LOCATION
114,will,O
114,pave,O
114,the,O
114,way,O
114,for,O
114,Stalin,O
114,to,O
114,sit,O
114,in,O
114,the,O
114,chief,O
114,minister,O
114,chair,O
114,",",O
114,said,O
114,Vaiko,PERSON
114,",",O
114,recalling,O
114,his,O
114,long,O
114,association,O
114,with,O
114,DMK,ORGANIZATION
114,chief,O
114,M,PERSON
114,Karunanidhi,PERSON
114,.,O
115,I,O
115,never,O
115,wanted,O
115,to,O
115,hurt,O
115,any,O
115,person,O
115,or,O
115,religion,O
115,.,O
116,There,O
116,is,O
116,a,O
116,bid,O
116,to,O
116,link,O
116,my,O
116,speech,O
116,with,O
116,DMK,ORGANIZATION
116,prospects,O
116,in,O
116,RK,LOCATION
116,Nagar,LOCATION
116,.,O
117,I,O
117,make,O
117,it,O
117,clear,O
117,that,O
117,I,O
117,am,O
117,solely,O
117,responsible,O
117,for,O
117,whatever,O
117,I,O
117,have,O
117,said,O
117,and,O
117,DMK,ORGANIZATION
117,is,O
117,no,O
117,way,O
117,connected,O
117,to,O
117,it,O
117,",",O
117,said,O
117,Thirumavalavan,PERSON
117,",",O
117,referring,O
117,to,O
117,his,O
117,December,O
117,6,O
117,speech,O
117,on,O
117,Lord,O
117,Rama,PERSON
117,that,O
117,raised,O
117,BJP,ORGANIZATION
117,and,O
117,some,O
117,Hindu,O
117,outfits,O
117,hackles,O
117,.,O
118,There,O
118,is,O
118,no,O
118,history,O
118,of,O
118,an,O
118,inspector,O
118,becoming,O
118,a,O
118,sub,O
118,inspector,O
118,and,O
118,that,O
118,can,O
118,happen,O
118,only,O
118,in,O
118,Tamil,LOCATION
118,Nadu,LOCATION
118,and,O
118,only,O
118,in,O
118,AIADMK,ORGANIZATION
118,",",O
118,said,O
118,CPI,ORGANIZATION
118,state,O
118,secretary,O
118,R,PERSON
118,Mutharasan,PERSON
118,",",O
118,referring,O
118,to,O
118,erstwhile,O
118,AIADMK,ORGANIZATION
118,rebel,O
118,leader,O
118,O,PERSON
118,Pannerselvam,PERSON
118,taking,O
118,charge,O
118,as,O
118,deputy,O
118,CM,O
118,.,O
119,Though,O
119,leaders,O
119,were,O
119,upbeat,O
119,about,O
119,a,O
119,DMK,ORGANIZATION
119,victory,O
119,in,O
119,RK,LOCATION
119,Nagar,LOCATION
119,",",O
119,cadres,O
119,did,O
119,not,O
119,seem,O
119,so,O
119,confident,O
119,.,O
120,The,O
120,demands,O
120,of,O
120,voters,O
120,are,O
120,very,O
120,high,O
120,.,O
121,We,O
121,are,O
121,not,O
121,sure,O
121,that,O
121,we,O
121,can,O
121,match,O
121,them,O
121,",",O
121,said,O
121,M,PERSON
121,Munusamy,PERSON
121,",",O
121,a,O
121,DMK,ORGANIZATION
121,veteran,O
121,from,O
121,Tiruvottiyur,LOCATION
121,.,O
122,Switch,O
122,off,O
122,cell,O
122,:,O
122,Anti,O
122,Aadhaar,O
122,stir,O
122,launched,O
122,PUNE,LOCATION
122,:,O
122,Activists,O
122,from,O
122,Pune,LOCATION
122,as,O
122,well,O
122,as,O
122,across,O
122,India,LOCATION
122,have,O
122,urged,O
122,citizens,O
122,to,O
122,switch,O
122,off,O
122,their,O
122,phones,O
122,from,O
122,11am,O
122,to,O
122,11,O
122,.,O
123,30am,O
123,till,O
123,December,O
123,11,O
123,to,O
123,protest,O
123,the,O
123,forced,O
123,linking,O
123,of,O
123,Aadhaar,O
123,number,O
123,with,O
123,various,O
123,services,O
123,.,O
124,The,O
124,protest,O
124,",",O
124,which,O
124,started,O
124,on,O
124,November,O
124,11,O
124,",",O
124,has,O
124,gathered,O
124,steam,O
124,Pune,LOCATION
124,with,O
124,many,O
124,asserting,O
124,their,O
124,right,O
124,to,O
124,be,O
124,forgotten,O
124,by,O
124,the,O
124,Aadhaar,O
124,database,O
124,.,O
125,Pune,LOCATION
125,based,O
125,activist,O
125,and,O
125,international,O
125,advisor,O
125,on,O
125,governance,O
125,of,O
125,complex,O
125,systems,O
125,Anupam,PERSON
125,Saraf,PERSON
125,said,O
125,that,O
125,the,O
125,movement,O
125,has,O
125,been,O
125,active,O
125,in,O
125,Pune,LOCATION
125,with,O
125,many,O
125,citizens,O
125,staging,O
125,silent,O
125,protest,O
125,against,O
125,Aaadhaar,O
125,.,O
126,This,O
126,movement,O
126,is,O
126,basically,O
126,to,O
126,protest,O
126,Aadhaar,O
126,linkage,O
126,and,O
126,we,O
126,are,O
126,doing,O
126,it,O
126,for,O
126,30,O
126,days,O
126,initially,O
126,and,O
126,then,O
126,we,O
126,will,O
126,decide,O
126,on,O
126,the,O
126,next,O
126,course,O
126,of,O
126,action,O
126,",",O
126,stated,O
126,Saraf,PERSON
126,.,O
127,He,O
127,believes,O
127,that,O
127,no,O
127,one,O
127,should,O
127,be,O
127,coerced,O
127,into,O
127,linking,O
127,Aaadhaar,O
127,number,O
127,with,O
127,various,O
127,services,O
127,and,O
127,it,O
127,is,O
127,time,O
127,that,O
127,government,O
127,does,O
127,a,O
127,rethink,O
127,on,O
127,the,O
127,same,O
127,.,O
128,Telangana,LOCATION
128,:,O
128,Adivasis,O
128,demand,O
128,exclusion,O
128,of,O
128,Lambadas,O
128,from,O
128,ST,O
128,list,O
128,Adivasis,O
128,in,O
128,Telangana,LOCATION
128,are,O
128,agitating,O
128,",",O
128,demanding,O
128,the,O
128,exclusion,O
128,of,O
128,Lambadas,O
128,from,O
128,the,O
128,Scheduled,O
128,Tribes,O
128,list,O
128,and,O
128,alleging,O
128,that,O
128,they,O
128,were,O
128,cornering,O
128,90,O
128,per,O
128,cent,O
128,of,O
128,the,O
128,reservation,O
128,in,O
128,jobs,O
128,and,O
128,education,O
128,.,O
129,In,O
129,neighbouring,O
129,Andhra,LOCATION
129,Pradesh,LOCATION
129,too,O
129,",",O
129,ST,O
129,associations,O
129,started,O
129,a,O
129,protest,O
129,Sunday,O
129,against,O
129,the,O
129,TDP,ORGANIZATION
129,governments,O
129,decision,O
129,to,O
129,include,O
129,the,O
129,Valmiki,O
129,and,O
129,Boya,O
129,communities,O
129,in,O
129,the,O
129,ST,O
129,list,O
129,.,O
130,In,O
130,April,O
130,this,O
130,year,O
130,",",O
130,the,O
130,K,PERSON
130,Chandrashekar,PERSON
130,Rao,PERSON
130,government,O
130,in,O
130,Telangana,LOCATION
130,introduced,O
130,a,O
130,Bill,O
130,to,O
130,increase,O
130,the,O
130,quota,O
130,for,O
130,STs,O
130,from,O
130,6,O
130,per,O
130,cent,O
130,to,O
130,12,O
130,per,O
130,cent,O
130,.,O
131,While,O
131,the,O
131,legislation,O
131,has,O
131,been,O
131,passed,O
131,by,O
131,the,O
131,Assembly,O
131,",",O
131,its,O
131,implementation,O
131,will,O
131,require,O
131,the,O
131,Centres,O
131,nod,O
131,for,O
131,its,O
131,inclusion,O
131,in,O
131,Ninth,O
131,Schedule,O
131,of,O
131,the,O
131,Constitution,O
131,.,O
132,ST,O
132,leaders,O
132,are,O
132,",",O
132,however,O
132,",",O
132,saying,O
132,that,O
132,the,O
132,communities,O
132,wont,O
132,benefit,O
132,by,O
132,the,O
132,increase,O
132,in,O
132,quota,O
132,unless,O
132,Lambadas,O
132,are,O
132,excluded,O
132,from,O
132,the,O
132,ST,O
132,category,O
132,.,O
133,Adivasis,O
133,",",O
133,mainly,O
133,from,O
133,Adilabad,LOCATION
133,and,O
133,Kumaram,LOCATION
133,Bheem,LOCATION
133,Asifabad,LOCATION
133,districts,O
133,",",O
133,held,O
133,a,O
133,large,O
133,protest,O
133,meeting,O
133,at,O
133,Saroornagar,LOCATION
133,Stadium,LOCATION
133,in,O
133,Hyderabad,LOCATION
133,on,O
133,Saturday,O
133,.,O
134,This,O
134,is,O
134,the,O
134,first,O
134,time,O
134,ST,O
134,associations,O
134,such,O
134,as,O
134,the,O
134,Telangana,ORGANIZATION
134,Tudum,ORGANIZATION
134,Debba,ORGANIZATION
134,and,ORGANIZATION
134,Adivasi,ORGANIZATION
134,Association,ORGANIZATION
134,",",O
134,Girijana,ORGANIZATION
134,Aikhya,ORGANIZATION
134,Vedika,ORGANIZATION
134,",",O
134,Adivasi,ORGANIZATION
134,Hakkula,ORGANIZATION
134,Poratha,ORGANIZATION
134,Samiti,ORGANIZATION
134,",",O
134,Adivasi,ORGANIZATION
134,Students,ORGANIZATION
134,Assocation,ORGANIZATION
134,and,O
134,others,O
134,came,O
134,together,O
134,to,O
134,protest,O
134,.,O
135,STs,O
135,comprise,O
135,9,O
135,.,O
136,3,O
136,per,O
136,cent,O
136,of,O
136,Telanganas,LOCATION
136,population,O
136,",",O
136,numbering,O
136,about,O
136,31,O
136,lakh,O
136,.,O
137,Over,O
137,a,O
137,lakh,O
137,members,O
137,from,O
137,Gond,O
137,",",O
137,Koya,O
137,",",O
137,Pardhan,O
137,",",O
137,Kollam,O
137,",",O
137,Naikpodu,O
137,and,O
137,Thoti,O
137,tribes,O
137,of,O
137,Telangana,LOCATION
137,and,O
137,Andhra,LOCATION
137,Pradesh,LOCATION
137,took,O
137,part,O
137,in,O
137,the,O
137,protest,O
137,on,O
137,Saturday,O
137,.,O
138,The,O
138,meeting,O
138,was,O
138,attended,O
138,by,O
138,several,O
138,ruling,O
138,TRS,ORGANIZATION
138,leaders,O
138,from,O
138,the,O
138,ST,O
138,community,O
138,",",O
138,who,O
138,alleged,O
138,that,O
138,the,O
138,majority,O
138,of,O
138,Lambadas,O
138,in,O
138,Telangana,LOCATION
138,were,O
138,migrants,O
138,from,O
138,Maharashtra,LOCATION
138,and,O
138,Karnataka,LOCATION
138,",",O
138,but,O
138,were,O
138,taking,O
138,away,O
138,a,O
138,chunk,O
138,of,O
138,reservations,O
138,in,O
138,the,O
138,ST,O
138,category,O
138,meant,O
138,for,O
138,local,O
138,residents,O
138,.,O
139,There,O
139,is,O
139,anger,O
139,in,O
139,Adivasi,O
139,communities,O
139,over,O
139,Lambadas,O
139,",",O
139,whom,O
139,they,O
139,dont,O
139,consider,O
139,as,O
139,local,O
139,residents,O
139,.,O
140,Tribals,O
140,from,O
140,remote,O
140,areas,O
140,are,O
140,unable,O
140,to,O
140,compete,O
140,with,O
140,Lambadas,O
140,who,O
140,settle,O
140,down,O
140,in,O
140,urban,O
140,and,O
140,semi,O
140,urban,O
140,areas,O
140,and,O
140,take,O
140,up,O
140,jobs,O
140,",",O
140,Adilabad,LOCATION
140,MP,O
140,G,PERSON
140,Nagesh,PERSON
140,said,O
140,.,O
141,ST,O
141,leaders,O
141,alleged,O
141,that,O
141,a,O
141,well,O
141,oiled,O
141,racket,O
141,in,O
141,the,O
141,village,O
141,and,O
141,mandal,O
141,level,O
141,administration,O
141,is,O
141,helping,O
141,Lambadas,O
141,get,O
141,domicile,O
141,and,O
141,local,O
141,tribe,O
141,certificates,O
141,.,O
142,Lambadas,O
142,who,O
142,have,O
142,settled,O
142,in,O
142,Telangana,LOCATION
142,in,O
142,recent,O
142,years,O
142,are,O
142,also,O
142,eligible,O
142,for,O
142,ST,O
142,quota,O
142,.,O
143,This,O
143,is,O
143,unfair,O
143,.,O
144,They,O
144,come,O
144,from,O
144,outside,O
144,Telangana,LOCATION
144,",",O
144,but,O
144,are,O
144,getting,O
144,90,O
144,per,O
144,cent,O
144,of,O
144,the,O
144,existing,O
144,6,O
144,per,O
144,cent,O
144,quota,O
144,in,O
144,jobs,O
144,or,O
144,education,O
144,",",O
144,said,O
144,Kumaram,PERSON
144,Soni,PERSON
144,Rao,PERSON
144,",",O
144,grandson,O
144,of,O
144,tribal,O
144,freedom,O
144,fighter,O
144,Kumaram,PERSON
144,Bheem,PERSON
144,and,O
144,an,O
144,ST,O
144,leader,O
144,.,O
145,The,O
145,tension,O
145,between,O
145,tribals,O
145,and,O
145,Lambadas,O
145,is,O
145,simmering,O
145,in,O
145,predominantly,O
145,tribal,O
145,areas,O
145,of,O
145,Adilabad,LOCATION
145,",",O
145,Asifabad,LOCATION
145,",",O
145,Karimnagar,LOCATION
145,and,O
145,Warangal,LOCATION
145,.,O
146,Samaiah,PERSON
146,Dora,PERSON
146,",",O
146,Girijana,ORGANIZATION
146,Aikhya,ORGANIZATION
146,Vedidas,ORGANIZATION
146,general,O
146,secretary,O
146,",",O
146,accused,O
146,Lambadas,O
146,of,O
146,cornering,O
146,various,O
146,government,O
146,schemes,O
146,.,O
147,Originally,O
147,there,O
147,were,O
147,32,O
147,STs,O
147,in,O
147,Telangana,LOCATION
147,and,O
147,Andhra,LOCATION
147,but,O
147,the,O
147,Lambadas,O
147,were,O
147,added,O
147,to,O
147,the,O
147,list,O
147,in,O
147,1976,O
147,.,O
148,We,O
148,will,O
148,take,O
148,our,O
148,demand,O
148,to,O
148,Delhi,LOCATION
148,soon,O
148,.,O
149,Trader,O
149,killed,O
149,",",O
149,2,O
149,other,O
149,suffered,O
149,bullet,O
149,injuries,O
149,in,O
149,loot,O
149,bid,O
149,in,O
149,Jaunpur,LOCATION
149,VARANASI,LOCATION
149,:,O
149,A,O
149,trader,O
149,was,O
149,killed,O
149,while,O
149,two,O
149,other,O
149,persons,O
149,suffered,O
149,bullet,O
149,injuries,O
149,when,O
149,two,O
149,motorcycle,O
149,borne,O
149,miscreants,O
149,opened,O
149,fire,O
149,on,O
149,them,O
149,in,O
149,a,O
149,loot,O
149,bid,O
149,in,O
149,the,O
149,market,O
149,of,O
149,Mungardeeh,LOCATION
149,village,O
149,under,O
149,Mungra,LOCATION
149,Badshahpur,LOCATION
149,area,O
149,of,O
149,Jaunpur,LOCATION
149,district,O
149,on,O
149,Monday,O
149,afternoon,O
149,.,O
150,Brave,O
150,locals,O
150,caught,O
150,the,O
150,shooters,O
150,after,O
150,giving,O
150,chase,O
150,and,O
150,beat,O
150,them,O
150,brutally,O
150,before,O
150,setting,O
150,their,O
150,motorcycle,O
150,ablaze,O
150,.,O
151,Police,O
151,had,O
151,to,O
151,exercise,O
151,hard,O
151,to,O
151,rescue,O
151,the,O
151,shooters,O
151,from,O
151,the,O
151,angry,O
151,mob,O
151,of,O
151,locals,O
151,.,O
152,According,O
152,to,O
152,reports,O
152,",",O
152,an,O
152,insurance,O
152,agent,O
152,Sandeep,PERSON
152,Mishra,PERSON
152,of,O
152,Jaipalpur,LOCATION
152,runs,O
152,his,O
152,office,O
152,for,O
152,premium,O
152,collection,O
152,at,O
152,Mungardeeh,LOCATION
152,market,O
152,.,O
153,On,O
153,Monday,O
153,afternoon,O
153,he,O
153,was,O
153,collecting,O
153,premium,O
153,from,O
153,one,O
153,Rakesh,PERSON
153,Maurya,PERSON
153,of,O
153,Bhasot,LOCATION
153,village,O
153,the,O
153,motorcycle,O
153,borne,O
153,miscreants,O
153,raided,O
153,the,O
153,place,O
153,and,O
153,tried,O
153,to,O
153,loot,O
153,the,O
153,cash,O
153,from,O
153,Shukla,PERSON
153,.,O
154,When,O
154,Shukla,PERSON
154,and,O
154,Maurya,PERSON
154,opposed,O
154,their,O
154,bid,O
154,the,O
154,miscreants,O
154,opened,O
154,indiscriminate,O
154,fire,O
154,on,O
154,them,O
154,.,O
155,On,O
155,seeing,O
155,it,O
155,a,O
155,local,O
155,trader,O
155,Vinay,PERSON
155,Tiwari,PERSON
